4220.6983,386.9747,21.04349954
4220.7483,386.9067,21.04584078
4220.7983,386.8387,21.04817952
4220.8483,386.7706,21.05051582
4220.8983,386.7026,21.05284956
4220.9483,386.6345,21.05518092
4220.9983,386.5665,21.05750983
4221.0483,386.4984,21.05983625
4221.0983,386.4303,21.06216016
4221.1482,386.3622,21.06448163
4221.1982,386.2941,21.06680066
4221.2482,386.226,21.06911718
4221.2982,386.1578,21.07143127
4221.3482,386.0897,21.07374291
4221.3982,386.0216,21.07605205
4221.4482,385.9534,21.07835869
4221.4982,385.8852,21.08066295
4221.5482,385.8171,21.0829647
4221.5982,385.7489,21.08526396
4221.6481,385.6807,21.08756083
4221.6981,385.6125,21.08985514
4221.7481,385.5442,21.09214707
4221.7981,385.476,21.09443643
4221.8481,385.4078,21.09672342
4221.8981,385.3395,21.09900784
4221.9481,385.2713,21.10128988
4221.9981,385.203,21.10356942
4222.0481,385.1347,21.10584652
4222.0981,385.0664,21.10812111
4222.148,384.9982,21.11039333
4222.198,384.9298,21.11266304
4222.248,384.8615,21.11493025
4222.298,384.7932,21.11719502
4222.348,384.7249,21.11945728
4222.398,384.6565,21.12171711
4222.448,384.5882,21.12397443
4222.498,384.5198,21.12622937
4222.548,384.4514,21.12848175
4222.598,384.383,21.13073175
4222.6479,384.3146,21.13297924
4222.6979,384.2462,21.1352243
4222.7479,384.1778,21.13746685
4222.7979,384.1094,21.1397069
4222.8479,384.041,21.14194457
4222.8979,383.9725,21.14417973
4222.9479,383.9041,21.14641246
4222.9979,383.8356,21.14864262
4223.0479,383.7671,21.1508704
4223.0979,383.6987,21.15309568
4223.1478,383.6302,21.15531858
4223.1978,383.5617,21.15753892
4223.2478,383.4931,21.15975681
4223.2978,383.4246,21.16197226
4223.3478,383.3561,21.16418521
4223.3978,383.2875,21.16639578
4223.4478,383.219,21.16860379
4223.4978,383.1504,21.17080935
4223.5478,383.0819,21.17301241
4223.5978,383.0133,21.1752131
4223.6477,382.9447,21.17741122
4223.6977,382.8761,21.17960695
4223.7477,382.8075,21.18180019
4223.7977,382.7388,21.18399098
4223.8477,382.6702,21.18617928
4223.8977,382.6016,21.18836513
4223.9477,382.5329,21.19054853
4223.9977,382.4643,21.19272944
4224.0477,382.3956,21.19490791
4224.0977,382.3269,21.19708381
4224.1476,382.2582,21.19925739
4224.1976,382.1895,21.20142841
4224.2476,382.1208,21.20359699
4224.2976,382.0521,21.20576306
4224.3476,381.9834,21.20792676
4224.3976,381.9146,21.21008789
4224.4476,381.8459,21.21224664
4224.4976,381.7771,21.21440289
4224.5476,381.7083,21.21655664
4224.5976,381.6396,21.218708
4224.6475,381.5708,21.22085681
4224.6975,381.502,21.22300323
4224.7475,381.4332,21.22514715
4224.7975,381.3643,21.22728863
4224.8475,381.2955,21.22942754
4224.8975,381.2267,21.23156414
4224.9475,381.1578,21.23369811
4224.9975,381.089,21.23582976
4225.0475,381.0201,21.23795885
4225.0975,380.9512,21.2400855
4225.1474,380.8823,21.24220976
4225.1974,380.8134,21.24433146
4225.2474,380.7445,21.24645073
4225.2974,380.6756,21.24856749
4225.3474,380.6067,21.2506818
4225.3974,380.5377,21.25279368
4225.4474,380.4688,21.25490305
4225.4974,380.3998,21.25700999
4225.5474,380.3309,21.25911448
4225.5974,380.2619,21.26121641
4225.6473,380.1929,21.26331595
4225.6973,380.1239,21.265413
4225.7473,380.0549,21.26750766
4225.7973,379.9859,21.26959977
4225.8473,379.9169,21.27168943
4225.8973,379.8478,21.27377664
4225.9473,379.7788,21.27586136
4225.9973,379.7097,21.27794363
4226.0473,379.6407,21.28002341
4226.0973,379.5716,21.2821008
4226.1472,379.5025,21.28417563
4226.1972,379.4334,21.28624808
4226.2472,379.3643,21.28831796
4226.2972,379.2952,21.29038546
4226.3472,379.226,21.29245047
4226.3972,379.1569,21.29451297
4226.4472,379.0878,21.29657309
4226.4972,379.0186,21.29863064
4226.5472,378.9495,21.30068582
4226.5972,378.8803,21.30273849
4226.6471,378.8111,21.30478872
4226.6971,378.7419,21.30683639
4226.7471,378.6727,21.30888174
4226.7971,378.6035,21.31092452
4226.8471,378.5343,21.31296487
4226.8971,378.465,21.31500271
4226.9471,378.3958,21.31703817
4226.9971,378.3265,21.31907113
4227.0471,378.2573,21.32110158
4227.0971,378.188,21.3231296
4227.147,378.1187,21.32515511
4227.197,378.0494,21.32717824
4227.247,377.9801,21.32919881
4227.297,377.9108,21.331217
4227.347,377.8415,21.33323263
4227.397,377.7721,21.33524587
4227.447,377.7028,21.33725661
4227.497,377.6334,21.33926491
4227.547,377.5641,21.34127077
4227.597,377.4947,21.34327407
4227.6469,377.4253,21.34527498
4227.6969,377.3559,21.3472734
4227.7469,377.2865,21.34926937
4227.7969,377.2171,21.35126284
4227.8469,377.1477,21.35325387
4227.8969,377.0783,21.35524239
4227.9469,377.0088,21.35722848
4227.9969,376.9394,21.35921212
4228.0469,376.8699,21.36119326
4228.0969,376.8004,21.36317196
4228.1468,376.731,21.36514822
4228.1968,376.6615,21.36712197
4228.2468,376.592,21.36909322
4228.2968,376.5225,21.3710621
4228.3468,376.4529,21.37302841
4228.3968,376.3834,21.37499233
4228.4468,376.3139,21.37695376
4228.4968,376.2443,21.37891274
4228.5468,376.1748,21.38086917
4228.5968,376.1052,21.38282327
4228.6467,376.0356,21.38477481
4228.6967,375.966,21.3867239
4228.7467,375.8964,21.3886705
4228.7967,375.8268,21.39061471
4228.8467,375.7572,21.39255642
4228.8967,375.6876,21.39449563
4228.9467,375.6179,21.3964324
4228.9967,375.5483,21.39836667
4229.0467,375.4786,21.40029855
4229.0967,375.409,21.40222788
4229.1466,375.3393,21.40415482
4229.1966,375.2696,21.40607926
4229.2466,375.1999,21.40800125
4229.2966,375.1302,21.40992069
4229.3466,375.0605,21.41183774
4229.3966,374.9907,21.41375235
4229.4466,374.921,21.41566446
4229.4966,374.8513,21.41757413
4229.5466,374.7815,21.41948124
4229.5966,374.7117,21.42138596
4229.6465,374.642,21.42328819
4229.6965,374.5722,21.42518803
4229.7465,374.5024,21.42708531
4229.7965,374.4326,21.42898014
4229.8465,374.3628,21.43087248
4229.8965,374.2929,21.43276243
4229.9465,374.2231,21.4364526
4229.9965,374.1532,21.44277461
4230.0465,374.0834,21.44908029
4230.0965,374.0135,21.45536884
4230.1464,373.9437,21.46164146
4230.1964,373.8738,21.46789694
4230.2464,373.8039,21.47413649
4230.2964,373.734,21.48035931
4230.3464,373.6641,21.48656579
4230.3964,373.5941,21.49275514
4230.4464,373.5242,21.49892896
4230.4964,373.4542,21.50508564
4230.5464,373.3843,21.51122599
4230.5964,373.3143,21.51735001
4230.6463,373.2444,21.5234573
4230.6963,373.1744,21.52954825
4230.7463,373.1044,21.53562247
4230.7963,373.0344,21.54168035
4230.8463,372.9644,21.54772191
4230.8963,372.8943,21.55374673
4230.9463,372.8243,21.55975521
4230.9963,372.7543,21.56574697
4231.0463,372.6842,21.57172239
4231.0963,372.6141,21.57768148
4231.1462,372.5441,21.58362383
4231.1962,372.474,21.58954985
4231.2462,372.4039,21.59545954
4231.2962,372.3338,21.6013521
4231.3462,372.2637,21.60722872
4231.3962,372.1936,21.61308861
4231.4462,372.1234,21.61893217
4231.4962,372.0533,21.62475899
4231.5462,371.9831,21.63056948
4231.5962,371.913,21.63636324
4231.6461,371.8428,21.64214106
4231.6961,371.7726,21.64790176
4231.7461,371.7024,21.65364651
4231.7961,371.6322,21.65937454
4231.8461,371.562,21.66508583
4231.8961,371.4918,21.67078119
4231.9461,371.4216,21.67645942
4231.9961,371.3513,21.68212131
4232.0461,371.2811,21.68776687
4232.0961,371.2108,21.6933961
4232.146,371.1405,21.69900819
4232.196,371.0703,21.70460475
4232.246,371,21.71018378
4232.296,370.9297,21.71574727
4232.346,370.8594,21.72129364
4232.396,370.789,21.72682367
4232.446,370.7187,21.73233736
4232.496,370.6484,21.73783432
4232.546,370.578,21.74331495
4232.596,370.5077,21.74877885
4232.6459,370.4373,21.75422681
4232.6959,370.3669,21.75965765
4232.7459,370.2965,21.76507214
4232.7959,370.2261,21.77047031
4232.8459,370.1557,21.77585214
4232.8959,370.0853,21.78121684
4232.9459,370.0149,21.7865656
4232.9959,369.9444,21.79189803
4233.0459,369.874,21.79721333
4233.0959,369.8035,21.8025127
4233.1458,369.7331,21.80779493
4233.1958,369.6626,21.81306123
4233.2458,369.5921,21.8183108
4233.2958,369.5216,21.82354404
4233.3458,369.4511,21.82705461
4233.3958,369.3806,21.83040962
4233.4458,369.31,21.83375266
4233.4958,369.2395,21.83708428
4233.5458,369.169,21.84040449
4233.5958,369.0984,21.84371301
4233.6457,369.0278,21.84701039
4233.6957,368.9573,21.8502958
4233.7457,368.8867,21.85356979
4233.7957,368.8161,21.85683237
4233.8457,368.7455,21.86008326
4233.8957,368.6749,21.86488918
4233.9457,368.6042,21.87320372
4233.9957,368.5336,21.88149275
4234.0457,368.463,21.88975806
4234.0957,368.3923,21.89799845
4234.1456,368.3216,21.9062151
4234.1956,368.251,21.91440625
4234.2456,368.1803,21.92257307
4234.2956,368.1096,21.93071557
4234.3456,368.0389,21.93883316
4234.3956,367.9682,21.94692642
4234.4456,367.8974,21.95499476
4234.4956,367.8267,21.96303937
4234.5456,367.756,21.96660187
4234.5956,367.6852,21.96673475
4234.6455,367.6144,21.96687219
4234.6955,367.5437,21.96701389
4234.7455,367.4729,21.97023207
4234.7955,367.4021,21.98132137
4234.8455,367.3313,21.99238951
4234.8955,367.2605,22.00343547
4234.9455,367.1897,22.01446079
4234.9955,367.1188,22.02546445
4235.0455,367.048,21.98077927
4235.0955,366.9771,21.73841084
4235.1454,366.9063,21.77509782
4235.1954,366.8354,21.85232221
4235.2454,366.7645,21.87678544
4235.2954,366.6936,21.90004536
4235.3454,366.6227,21.92335891
4235.3954,366.5518,21.94672877
4235.4454,366.4809,21.97015495
4235.4954,366.4099,21.99363609
4235.5454,366.339,22.01717355
4235.5954,366.2681,22.04076464
4235.6453,366.1971,22.06441338
4235.6953,366.1261,22.04762035
4235.7453,366.0551,21.94599058
4235.7953,365.9841,21.76627212
4235.8453,365.9131,21.58660039
4235.8953,365.8421,21.40697427
4235.9453,365.7711,21.22739488
4235.9953,365.7001,21.04786111
4236.0453,365.629,21.40614825
4236.0953,365.558,21.46882315
4236.1452,365.4869,21.33797226
4236.1952,365.4159,21.20722003
4236.2452,365.3448,21.07656412
4236.2952,365.2737,21.04340679
4236.3452,365.2026,21.03683662
4236.3952,365.1315,21.48431756
4236.4452,365.0604,21.64063895
4236.4952,364.9892,21.74428925
4236.5452,364.9181,21.84780477
4236.5952,364.847,21.95117877
4236.6451,364.7758,22.05441461
4236.6951,364.7046,22.16774336
4236.7451,364.6334,22.01785672
4236.7951,364.5623,21.78524146
4236.8451,364.4911,21.55275094
4236.8951,364.4199,21.32037644
4236.9451,364.3486,21.14397937
4236.9951,364.2774,21.18834451
4237.0451,364.2062,21.23276002
4237.0951,364.1349,21.27722353
4237.145,364.0637,21.32173861
4237.195,363.9924,21.23401498
4237.245,363.9211,21.07133906
4237.295,363.8498,21.0144366
4237.345,363.7785,21.02006366
4237.395,363.7072,21.02569191
4237.445,363.6359,21.03132129
4237.495,363.5646,21.0722745
4237.545,363.4932,21.11926943
4237.595,363.4219,21.16623683
4237.6449,363.3505,21.16718861
4237.6949,363.2792,20.99596945
4237.7449,363.2078,20.82462429
4237.7949,363.1364,20.8863683
4237.8449,363.065,20.99630251
4237.8949,362.9936,20.95429167
4237.9449,362.9222,21.15417344
4237.9949,362.8508,21.56159632
4238.0449,362.7793,21.95285242
4238.0949,362.7079,21.57809604
4238.1448,362.6364,21.20336032
4238.1948,362.565,20.82864428
4238.2448,362.4935,20.88996332
4238.2948,362.422,21.03775721
4238.3448,362.3505,21.1854331
4238.3948,362.279,21.1825257
4238.4448,362.2075,21.1564481
4238.4948,362.136,21.13033259
4238.5448,362.0644,21.10418092
4238.5948,361.9929,21.07799308
4238.6447,361.9213,21.05176909
4238.6947,361.8498,21.05106438
4238.7447,361.7782,21.0638331
4238.7947,361.7066,21.07653146
4238.8447,361.635,21.08916115
4238.8947,361.5634,21.10172217
4238.9447,361.4918,21.11421283
4238.9947,361.4202,21.12663482
4239.0447,361.3486,21.13898645
4239.0947,361.2769,21.15126941
4239.1446,361.2053,21.18778734
4239.1946,361.1336,21.24178584
4239.2446,361.0619,21.29565631
4239.2946,360.9903,21.34939564
4239.3446,360.9186,21.40300694
4239.3946,360.8469,21.45648708
4239.4446,360.7751,21.5098392
4239.4946,360.7034,21.56306329
4239.5446,360.6317,21.61615624
4239.5946,360.56,21.66912116
4239.6445,360.4882,21.72195492
4239.6945,360.4164,21.77466066
4239.7445,360.3447,21.82723837
4239.7945,360.2729,21.87968493
4239.8445,360.2011,21.93200346
4239.8945,360.1293,21.97956873
4239.9445,360.0575,21.97867694
4239.9945,359.9857,21.97570048
4240.0445,359.9138,21.94726986
4240.0945,359.842,21.91876996
4240.1444,359.7701,21.89020562
4240.1944,359.6983,21.86157362
4240.2444,359.6264,21.83287397
4240.2944,359.5545,21.80410987
4240.3444,359.4827,21.77527651
4240.3944,359.4108,21.7463787
4240.4444,359.3388,21.71741163
4240.4944,359.2669,21.68838011
4240.5444,359.195,21.65928094
4240.5944,359.1231,21.63011571
4240.6443,359.0511,21.60088283
4240.6943,358.9792,21.5715839
4240.7443,358.9072,21.5422173
4240.7943,358.8352,21.51278466
4240.8443,358.7632,21.48328597
4240.8943,358.6912,21.45371962
4240.9443,358.6192,21.42408722
4240.9943,358.5472,21.39438716
4241.0443,358.4752,21.40490073
4241.0943,358.4031,21.43922031
4241.1442,358.3311,21.47352449
4241.1942,358.259,21.50781213
4241.2442,358.187,21.54208437
4241.2942,358.1149,21.55184436
4241.3442,358.0428,21.51011748
4241.3942,357.9707,21.49191054
4241.4442,357.8986,21.51457038
4241.4942,357.8265,21.55414393
4241.5442,357.7543,21.54174319
4241.5942,357.6822,21.52246794
4241.6441,357.6101,21.50316351
4241.6941,357.5379,21.51804321
4241.7441,357.4657,21.55039207
4241.7941,357.3936,21.58269907
4241.8441,357.3214,21.61496321
4241.8941,357.2492,21.64718651
4241.9441,357.177,21.67936592
4241.9941,357.1048,21.7115045
4242.0441,357.0325,21.74360021
4242.0941,356.9603,21.77565305
4242.144,356.8881,21.80766506
4242.194,356.8158,21.83963318
4242.244,356.7435,21.87156047
4242.294,356.6713,21.90344387
4242.344,356.599,21.90960464
4242.394,356.5267,21.90835756
4242.444,356.4544,21.90711183
4242.494,356.3821,21.90586749
4242.544,356.3098,21.9046245
4242.594,356.2374,21.90338289
4242.6439,356.1651,21.90214261
4242.6939,356.0927,21.90090371
4242.7439,356.0204,21.8151539
4242.7939,355.948,21.70871687
4242.8439,355.8756,21.60249485
4242.8939,355.8032,21.49648273
4242.9439,355.7308,21.39068049
4242.9939,355.6584,21.28509327
4243.0439,355.586,21.17971594
4243.0939,355.5135,21.07455362
4243.1438,355.4411,20.9696012
4243.1938,355.3686,20.86485866
4243.2438,355.2962,20.76032602
4243.2938,355.2237,20.65601352
4243.3438,355.1512,20.55190578
4243.3938,355.0787,20.44801818
4243.4438,355.0062,20.34433535
4243.4938,354.9337,20.24086753
4243.5438,354.8612,20.1376096
4243.5938,354.7887,20.03456669
4243.6437,354.7161,19.93172854
4243.6937,354.6436,19.82911053
4243.7437,354.571,19.7266973
4243.7937,354.4985,19.62450419
4243.8437,354.4259,19.52251586
4243.8937,354.3533,19.42074254
4243.9437,354.2807,19.31918423
4243.9937,354.2081,19.21783069
4244.0437,354.1355,19.11669729
4244.0937,354.0628,19.01576866
4244.1436,353.9902,18.93164254
4244.1936,353.9175,18.89264191
4244.2436,353.8449,18.85355588
4244.2936,353.7722,18.8143865
4244.3436,353.6995,18.77513171
4244.3936,353.6268,18.73579357
4244.4436,353.5541,18.69637206
4244.4936,353.4814,18.65686515
4244.5436,353.4087,18.61727489
4244.5936,353.336,18.57759922
4244.6435,353.2632,18.5378402
4244.6935,353.1905,18.49799577
4244.7435,353.1177,18.45807002
4244.7935,353.045,18.41805684
4244.8435,352.9722,18.37796233
4244.8935,352.8994,18.33778039
4244.9435,352.8266,18.29751711
4244.9935,352.7538,18.25716845
4245.0435,352.681,18.21673642
4245.0935,352.6082,18.17621899
4245.1434,352.5353,18.1356182
4245.1934,352.4625,18.09493405
4245.2434,352.3896,18.05416247
4245.2934,352.3168,18.01330956
4245.3434,352.2439,17.97237126
4245.3934,352.171,17.93134959
4245.4434,352.0981,17.89024252
4245.4934,352.0252,17.84905413
4245.5434,351.9523,17.8077783
4245.5934,351.8793,17.76641911
4245.6433,351.8064,17.7249786
4245.6933,351.7335,17.68345065
4245.7433,351.6605,17.64183934
4245.7933,351.5875,17.60014263
4245.8433,351.5146,17.5583646
4245.8933,351.4416,17.51649914
4245.9433,351.3686,17.47455234
4245.9933,351.2956,17.43251812
4246.0433,351.2226,17.39040257
4246.0933,351.1495,17.34820162
4246.1432,351.0765,17.30591731
4246.1932,351.0035,17.2635476
4246.2432,350.9304,17.22109453
4246.2932,350.8574,17.17855809
4246.3432,350.7843,17.13593626
4246.3932,350.7112,17.09323107
4246.4432,350.6381,17.05044048
4246.4932,350.565,17.00756653
4246.5432,350.4919,16.96460921
4246.5932,350.4188,16.9215665
4246.6431,350.3456,16.8784384
4246.6931,350.2725,16.83522896
4246.7431,350.1993,16.79193413
4246.7931,350.1262,16.7485539
4246.8431,350.053,16.70509234
4246.8931,349.9798,16.66154335
4246.9431,349.9066,16.61791304
4246.9931,349.8334,16.57419529
4247.0431,349.7602,16.53039621
4247.0931,349.687,16.48651174
4247.143,349.6138,16.4425439
4247.193,349.5405,16.39849067
4247.243,349.4673,16.35435408
4247.293,349.394,16.31013209
4247.343,349.3207,16.26582674
4247.393,349.2474,16.22143802
4247.443,349.1742,16.17696391
4247.493,349.1009,16.13240643
4247.543,349.0275,16.08776356
4247.593,348.9542,16.04303936
4247.6429,348.8809,15.99822773
4247.6929,348.8076,15.95333477
4247.7429,348.7342,15.90835438
4247.7929,348.6608,15.86329266
4247.8429,348.5875,15.81814351
4247.8929,348.5141,15.77291304
4247.9429,348.4407,15.72759716
4247.9929,348.3673,15.68219793
4248.0429,348.2939,15.63671533
4248.0929,348.2205,15.59114733
4248.1428,348.147,15.54549597
4248.1928,348.0736,15.49975718
4248.2428,348.0002,15.45393707
4248.2928,347.9267,15.40803155
4248.3428,347.8532,15.36204471
4248.3928,347.7798,15.31597044
4248.4428,347.7063,15.2698128
4248.4928,347.6328,15.2235718
4248.5428,347.5593,15.17724541
4248.5928,347.4857,15.13083565
4248.6427,347.4122,15.08434253
4248.6927,347.3387,15.03776401
4248.7427,347.2651,14.99110213
4248.7927,347.1916,14.94435486
4248.8427,347.118,14.89752422
4248.8927,347.0444,14.85061022
4248.9427,346.9708,14.80360879
4248.9927,346.8972,14.75652603
4249.0427,346.8236,14.70935787
4249.0927,346.75,14.66210839
4249.1426,346.6764,14.61477147
4249.1926,346.6028,14.56735119
4249.2426,346.5291,14.51984755
4249.2926,346.4554,14.47225851
4249.3426,346.3818,14.42458611
4249.3926,346.3081,14.37682832
4249.4426,346.2344,14.32898919
4249.4926,346.1607,14.28106264
4249.5426,346.087,14.23305475
4249.5926,346.0133,14.18495944
4249.6425,345.9396,14.1367828
4249.6925,345.8658,14.08851872
4249.7425,345.7921,14.04017332
4249.7925,345.7183,13.99174252
4249.8425,345.6446,13.94322836
4249.8925,345.5708,13.89463084
4249.9425,345.497,13.84594791
4249.9925,345.4232,13.79718163
4250.0425,345.3494,13.74832792
4250.0925,345.2756,13.69939491
4250.1424,345.2018,13.65037447
4250.1924,345.1279,13.60127067
4250.2424,345.0541,13.55208147
4250.2924,344.9802,13.50281095
4250.3424,344.9064,13.45345299
4250.3924,344.8325,13.4040137
4250.4424,344.7586,13.35448902
4250.4924,344.6847,13.30487894
4250.5424,344.6108,13.25518753
4250.5924,344.5369,13.2054087
4250.6423,344.463,13.15554853
4250.6923,344.3891,13.10560093
4250.7423,344.3151,13.05557201
4250.7923,344.2412,13.00545768
4250.8423,344.1672,12.95526
4250.8923,344.0932,12.90497692
4250.9423,344.0193,12.85461047
4250.9923,343.9453,12.80415863
4251.0423,343.8713,12.75362547
4251.0923,343.7972,12.7030069
4251.1422,343.7232,12.65230294
4251.1922,343.6492,12.60151561
4251.2422,343.5752,12.55064289
4251.2922,343.5011,12.49968681
4251.3422,343.427,12.44864736
4251.3922,343.353,12.39752252
4251.4422,343.2789,12.34631431
4251.4922,343.2048,12.29502274
4251.5422,343.1307,12.24364375
4251.5922,343.0566,12.19218342
4251.6421,342.9825,12.14063973
4251.6921,342.9083,12.08900861
4251.7421,342.8342,12.03729616
4251.7921,342.76,11.98549831
4251.8421,342.6859,11.93361711
4251.8921,342.6117,11.8816505
4251.9421,342.5375,11.82960053
4251.9921,342.4634,11.77746517
4252.0421,342.3892,11.72524644
4252.0921,342.3149,11.67294232
4252.142,342.2407,11.62055687
4252.192,342.1665,11.56808399
4252.242,342.0923,11.51552978
4252.292,342.018,11.46289017
4252.342,341.9437,11.4101672
4252.392,341.8695,11.35735883
4252.442,341.7952,11.30446507
4252.492,341.7209,11.25148998
4252.542,341.6466,11.19842949
4252.592,341.5723,11.14528564
4252.6419,341.498,11.09205436
4252.6919,341.4237,11.03874378
4252.7419,341.3493,10.98534374
4252.7919,341.275,10.93186441
4252.8419,341.2006,10.87829968
4252.8919,341.1263,10.82464752
4252.9419,341.0519,10.77091403
4252.9919,340.9775,10.71709514
4253.0419,340.9031,10.66319492
4253.0919,340.8287,10.60920728
4253.1418,340.7543,10.55513627
4253.1918,340.6798,10.50097986
4253.2418,340.6054,10.44674213
4253.2918,340.531,10.392419
4253.3418,340.4565,10.33801047
4253.3918,340.382,10.28351858
4253.4418,340.3076,10.22894333
4253.4918,340.2331,10.18972175
4253.5418,340.1586,10.24736748
4253.5918,340.0841,10.30508632
4253.6417,340.0096,10.36288194
4253.6917,339.935,10.42075251
4253.7417,339.8605,10.47869985
4253.7917,339.786,10.53672214
4253.8417,339.7114,10.59482121
4253.8917,339.6368,10.65299522
4253.9417,339.5623,10.71124601
4253.9917,339.4877,10.76956991
4254.0417,339.4131,10.82797242
